EventID,HitID,ClusterID,DeltaZ,DeltaPhi,DeltaTime,ADC,ZPosition,Phi,Time
2602,8,1,190.69,0.00,0.80,4100,105.00,0.84,1.44
2602,8,1,0.0,0.0,0.0,14300,-85.69,0.84,1.65
2602,8,1,0.0,0.0,0.0,13000,-85.69,0.84,2.51
2603,24,1,0.0,0.0,0.0,8200,92.25,2.51,3.61
2603,24,1,0.0,0.0,0.0,9200,92.25,2.51,2.69
2604,34,1,15.63,0.00,0.30,4200,-15.00,3.56,1.52
2604,34,1,0.0,0.0,0.0,13000,0.63,3.56,1.93
2604,34,1,0.0,0.0,0.0,13100,0.63,3.56,1.92
2605,28,1,0.0,0.0,0.0,5000,-86.34,2.93,3.49
2605,28,1,0.0,0.0,0.0,4600,-86.34,2.93,4.36
2606,47,1,0.0,0.0,0.0,13500,32.45,4.92,2.86
2606,47,1,0.0,0.0,0.0,14000,32.45,4.92,2.54
2607,58,1,0.0,0.0,0.0,1700,-8.89,6.07,2.25
2607,58,1,0.0,0.0,0.0,1800,-8.89,6.07,2.34
2608,18,1,0.0,0.0,0.0,21900,-60.76,1.88,2.05
2608,18,1,0.0,0.0,0.0,20000,-60.76,1.88,2.66
2609,11,1,0.0,0.0,0.0,24400,60.45,1.15,2.65
2609,11,1,0.0,0.0,0.0,26800,60.45,1.15,2.05
2611,49,1,18.86,0.00,1.16,4400,135.00,5.13,1.21
2611,49,1,0.0,0.0,0.0,11200,116.14,5.13,2.50
2611,49,1,0.0,0.0,0.0,12800,116.14,5.13,1.33
2612,14,1,117.18,0.00,1.07,4000,-15.00,1.47,1.23
2612,14,1,0.0,0.0,0.0,12200,102.18,1.47,2.40
2612,14,1,0.0,0.0,0.0,13500,102.18,1.47,1.38
2613,5,1,0.0,0.0,0.0,16200,131.88,0.52,3.12
2613,5,1,0.0,0.0,0.0,19000,131.88,0.52,1.80
2614,20,1,87.46,0.00,0.55,2000,-135.00,2.09,1.37
2614,20,1,0.0,0.0,0.0,19100,-47.54,2.09,1.91
2614,20,1,0.0,0.0,0.0,18300,-47.54,2.09,2.38
2615,50,1,0.0,0.0,0.0,9400,123.60,5.24,3.79
2615,50,1,0.0,0.0,0.0,11000,123.60,5.24,2.55
2616,44,1,0.0,0.0,0.0,9800,-119.98,4.61,2.57
2616,44,1,0.0,0.0,0.0,8700,-119.98,4.61,3.77
2617,6,1,11.13,0.00,0.81,4500,45.00,0.63,1.38
2617,6,1,0.0,0.0,0.0,11400,56.13,0.63,2.11
2617,6,1,0.0,0.0,0.0,12300,56.13,0.63,1.55
2618,45,1,0.0,0.0,0.0,2400,122.80,4.71,2.28
2618,45,1,0.0,0.0,0.0,2800,122.80,4.71,1.06
2619,26,1,0.0,0.0,0.0,3100,69.23,2.72,5.96
2619,26,1,0.0,0.0,0.0,3600,69.23,2.72,5.27
2620,19,1,0.0,0.0,0.0,8300,-145.15,1.99,2.71
2620,19,1,0.0,0.0,0.0,6700,-145.15,1.99,4.16
2621,13,1,0.0,0.0,0.0,22900,0.91,1.36,2.35
2621,13,1,0.0,0.0,0.0,23700,0.91,1.36,2.34
2622,6,1,0.0,0.0,0.0,17800,-141.67,0.63,1.72
2622,6,1,0.0,0.0,0.0,15100,-141.67,0.63,3.13
2623,11,1,0.0,0.0,0.0,11900,16.25,1.15,3.03
2623,11,1,0.0,0.0,0.0,12600,16.25,1.15,2.87
2624,14,1,87.10,0.00,0.78,6400,-15.00,1.47,1.32
2624,14,1,0.0,0.0,0.0,10300,-102.10,1.47,1.27
2624,14,1,0.0,0.0,0.0,8900,-102.10,1.47,2.29
2625,34,1,74.04,0.00,0.89,3200,-15.00,3.56,1.28
2625,34,1,0.0,0.0,0.0,15100,-89.04,3.56,1.54
2625,34,1,0.0,0.0,0.0,13800,-89.04,3.56,2.43
2626,19,1,0.0,0.0,0.0,8000,21.14,1.99,3.31
2626,19,1,0.0,0.0,0.0,8000,21.14,1.99,3.10
2628,40,1,0.0,0.0,0.0,21400,-12.52,4.19,2.16
2628,40,1,0.0,0.0,0.0,20800,-12.52,4.19,2.28
2629,57,1,0.0,0.0,0.0,5800,-35.72,5.97,3.49
2629,57,1,0.0,0.0,0.0,5800,-35.72,5.97,3.85
2630,4,1,0.0,0.0,0.0,1900,-105.68,0.42,5.67
2630,4,1,0.0,0.0,0.0,1700,-105.68,0.42,6.73
2631,49,1,0.0,0.0,0.0,9900,8.20,5.13,3.18
2631,49,1,0.0,0.0,0.0,10000,8.20,5.13,3.09
2632,40,1,0.0,0.0,0.0,21700,134.12,4.19,2.91
2632,40,1,0.0,0.0,0.0,26200,134.12,4.19,1.57
2634,25,1,0.0,0.0,0.0,16900,58.92,2.62,2.78
2634,25,1,0.0,0.0,0.0,18200,58.92,2.62,2.19
2635,25,1,81.82,0.00,1.19,3900,15.00,2.62,1.43
2635,25,1,0.0,0.0,0.0,12500,96.82,2.62,2.40
2635,25,1,0.0,0.0,0.0,14200,96.82,2.62,1.43
2636,3,1,183.00,0.00,1.29,500,-45.00,0.31,1.37
2636,3,1,0.0,0.0,0.0,22500,138.00,0.31,2.85
2636,3,1,0.0,0.0,0.0,26300,138.00,0.31,1.47
2637,48,1,0.0,0.0,0.0,7700,90.85,5.03,4.08
2637,48,1,0.0,0.0,0.0,8600,90.85,5.03,3.17
2638,35,1,0.0,0.0,0.0,3000,-68.81,3.67,4.92
2638,35,1,0.0,0.0,0.0,2800,-68.81,3.67,5.61
2639,32,1,0.0,0.0,0.0,6700,-83.50,3.35,3.32
2639,32,1,0.0,0.0,0.0,5700,-83.50,3.35,4.16
2641,20,1,5.58,0.00,1.42,6600,-135.00,2.09,1.02
2641,20,1,0.0,0.0,0.0,10500,-140.58,2.09,1.04
2641,20,1,0.0,0.0,0.0,9000,-140.58,2.09,2.44
2642,39,1,257.18,0.00,1.14,5500,135.00,4.08,1.21
2642,39,1,0.0,0.0,0.0,11500,-122.18,4.08,1.22
2642,39,1,0.0,0.0,0.0,9800,-122.18,4.08,2.44
2644,44,1,81.69,0.00,0.83,2200,-15.00,4.61,1.43
2644,44,1,0.0,0.0,0.0,16500,66.69,4.61,2.31
2644,44,1,0.0,0.0,0.0,18000,66.69,4.61,1.64
2646,21,1,0.0,0.0,0.0,18800,-138.06,2.20,1.90
2646,21,1,0.0,0.0,0.0,16100,-138.06,2.20,3.28
2647,21,1,0.0,0.0,0.0,4500,56.76,2.20,4.44
2647,21,1,0.0,0.0,0.0,4900,56.76,2.20,3.87
2650,5,1,121.36,0.00,1.48,0,15.00,0.52,1.34
2650,5,1,0.0,0.0,0.0,11900,136.36,0.52,2.60
2650,5,1,0.0,0.0,0.0,13600,136.36,0.52,1.24
2651,41,1,110.73,0.00,0.01,6600,-105.00,4.29,1.03
2651,41,1,0.0,0.0,0.0,9600,5.73,4.29,1.80
2651,41,1,0.0,0.0,0.0,9400,5.73,4.29,1.74
2652,58,1,9.62,0.00,1.25,1400,105.00,6.07,1.62
2652,58,1,0.0,0.0,0.0,18500,95.38,6.07,2.50
2652,58,1,0.0,0.0,0.0,21300,95.38,6.07,1.55
2653,10,1,245.52,0.00,1.20,5400,-135.00,1.05,1.33
2653,10,1,0.0,0.0,0.0,11300,110.52,1.05,2.49
2653,10,1,0.0,0.0,0.0,12600,110.52,1.05,1.39
2655,48,1,0.0,0.0,0.0,25600,-158.82,5.03,1.52
2655,48,1,0.0,0.0,0.0,21500,-158.82,5.03,3.10
2656,27,1,55.95,0.00,0.28,4500,75.00,2.83,1.37
2656,27,1,0.0,0.0,0.0,12000,19.05,2.83,2.08
2656,27,1,0.0,0.0,0.0,12400,19.05,2.83,1.89
2657,60,1,0.0,0.0,0.0,8000,-99.73,6.28,3.18
2657,60,1,0.0,0.0,0.0,7200,-99.73,6.28,4.18
2658,45,1,128.63,0.00,1.12,3300,15.00,4.71,1.31
2658,45,1,0.0,0.0,0.0,15300,-113.63,4.71,1.42
2658,45,1,0.0,0.0,0.0,13500,-113.63,4.71,2.56
2659,12,1,0.0,0.0,0.0,20700,100.43,1.26,2.66
2659,12,1,0.0,0.0,0.0,23900,100.43,1.26,1.66
2660,18,1,0.0,0.0,0.0,700,-132.89,1.88,2.60
2660,18,1,0.0,0.0,0.0,600,-132.89,1.88,3.93
2661,21,1,0.0,0.0,0.0,24300,-39.81,2.20,2.15
2661,21,1,0.0,0.0,0.0,22700,-39.81,2.20,2.55
2662,41,1,30.37,0.00,1.23,4700,-105.00,4.29,1.35
2662,41,1,0.0,0.0,0.0,13700,-135.37,4.29,1.24
2662,41,1,0.0,0.0,0.0,11500,-135.37,4.29,2.60
2663,26,1,11.31,0.00,0.40,2500,45.00,2.72,1.38
2663,26,1,0.0,0.0,0.0,17000,33.69,2.72,2.19
2663,26,1,0.0,0.0,0.0,17600,33.69,2.72,1.85
2664,46,1,98.36,0.00,0.43,6500,45.00,4.82,1.18
2664,46,1,0.0,0.0,0.0,9900,-53.36,4.82,1.50
2664,46,1,0.0,0.0,0.0,9400,-53.36,4.82,2.04
2665,42,1,0.0,0.0,0.0,2200,-87.15,4.40,1.36
2665,42,1,0.0,0.0,0.0,1900,-87.15,4.40,2.23
2666,13,1,0.0,0.0,0.0,21100,-65.43,1.36,2.06
2666,13,1,0.0,0.0,0.0,18700,-65.43,1.36,2.71
2667,52,1,0.0,0.0,0.0,20900,-125.10,5.45,2.02
2667,52,1,0.0,0.0,0.0,17600,-125.10,5.45,3.27
2668,33,1,0.0,0.0,0.0,5800,10.21,3.46,4.46
2668,33,1,0.0,0.0,0.0,5600,10.21,3.46,4.35
2669,43,1,0.0,0.0,0.0,11700,25.80,4.50,2.94
2669,43,1,0.0,0.0,0.0,11900,25.80,4.50,2.68
2670,49,1,0.0,0.0,0.0,3600,-28.38,5.13,4.85
2670,49,1,0.0,0.0,0.0,3400,-28.38,5.13,5.13
2671,47,1,0.0,0.0,0.0,12000,-25.41,4.92,2.69
2671,47,1,0.0,0.0,0.0,11400,-25.41,4.92,2.94
2672,26,1,0.0,0.0,0.0,23200,12.98,2.72,2.34
2672,26,1,0.0,0.0,0.0,24000,12.98,2.72,2.21
2673,56,1,0.0,0.0,0.0,9400,128.20,5.86,3.61
2673,56,1,0.0,0.0,0.0,10800,128.20,5.86,2.33
2674,33,1,105.63,0.00,0.72,2900,-45.00,3.46,1.48
2674,33,1,0.0,0.0,0.0,15700,60.63,3.46,2.37
2674,33,1,0.0,0.0,0.0,17000,60.63,3.46,1.76
2675,3,1,0.0,0.0,0.0,21200,-33.57,0.31,2.32
2675,3,1,0.0,0.0,0.0,20200,-33.57,0.31,2.65
2676,6,1,0.0,0.0,0.0,4200,-112.88,0.63,2.93
2676,6,1,0.0,0.0,0.0,3700,-112.88,0.63,4.06
2677,54,1,0.0,0.0,0.0,7400,7.47,5.65,1.84
2677,54,1,0.0,0.0,0.0,7500,7.47,5.65,1.76
2679,31,1,157.38,0.00,0.86,5300,-105.00,3.25,1.29
2679,31,1,0.0,0.0,0.0,10600,52.38,3.25,1.91
2679,31,1,0.0,0.0,0.0,11100,52.38,3.25,1.39
2680,51,1,228.09,0.00,1.38,2400,-105.00,5.34,1.54
2680,51,1,0.0,0.0,0.0,14200,123.09,5.34,2.71
2680,51,1,0.0,0.0,0.0,17000,123.09,5.34,1.47
2681,48,1,191.76,0.00,0.71,3900,105.00,5.03,1.19
2681,48,1,0.0,0.0,0.0,10300,-86.76,5.03,1.29
2681,48,1,0.0,0.0,0.0,9000,-86.76,5.03,2.16
2682,36,1,0.0,0.0,0.0,19100,-100.90,3.77,1.90
2682,36,1,0.0,0.0,0.0,17000,-100.90,3.77,2.91
2683,25,1,0.0,0.0,0.0,14200,96.05,2.62,3.17
2683,25,1,0.0,0.0,0.0,16300,96.05,2.62,2.21
2684,40,1,0.0,0.0,0.0,24500,-51.42,4.19,2.20
2684,40,1,0.0,0.0,0.0,23600,-51.42,4.19,2.71
2685,3,1,109.33,0.00,0.85,5200,-45.00,0.31,1.42
2685,3,1,0.0,0.0,0.0,11700,64.33,0.31,2.23
2685,3,1,0.0,0.0,0.0,12700,64.33,0.31,1.59
2686,52,1,155.71,0.00,0.88,5600,-75.00,5.45,1.17
2686,52,1,0.0,0.0,0.0,9900,80.71,5.45,2.20
2686,52,1,0.0,0.0,0.0,10900,80.71,5.45,1.39
2687,8,1,0.0,0.0,0.0,8300,78.79,0.84,3.61
2687,8,1,0.0,0.0,0.0,9400,78.79,0.84,2.82
2688,20,1,0.0,0.0,0.0,11400,-57.85,2.09,2.54
2688,20,1,0.0,0.0,0.0,10700,-57.85,2.09,3.12
2689,23,1,0.0,0.0,0.0,12600,-133.43,2.41,2.32
2689,23,1,0.0,0.0,0.0,10500,-133.43,2.41,3.66
2690,44,1,0.0,0.0,0.0,18200,16.02,4.61,2.63
2690,44,1,0.0,0.0,0.0,17800,16.02,4.61,2.47
2691,39,1,75.84,0.00,0.67,900,135.00,4.08,1.48
2691,39,1,0.0,0.0,0.0,22000,59.16,4.08,2.40
2691,39,1,0.0,0.0,0.0,23400,59.16,4.08,1.81
2693,19,1,0.0,0.0,0.0,17100,146.23,1.99,3.25
2693,19,1,0.0,0.0,0.0,19900,146.23,1.99,1.79
2694,13,1,153.66,0.00,1.26,5700,-45.00,1.36,1.32
2694,13,1,0.0,0.0,0.0,10200,108.66,1.36,2.39
2694,13,1,0.0,0.0,0.0,11800,108.66,1.36,1.30
2696,53,1,0.0,0.0,0.0,17100,101.38,5.55,2.91
2696,53,1,0.0,0.0,0.0,19200,101.38,5.55,1.89
2697,35,1,0.0,0.0,0.0,2900,49.94,3.67,5.48
2697,35,1,0.0,0.0,0.0,3100,49.94,3.67,4.98
2698,15,1,0.0,0.0,0.0,16100,21.05,1.57,2.58
2698,15,1,0.0,0.0,0.0,16400,21.05,1.57,2.37
2700,6,1,0.0,0.0,0.0,7300,-49.65,0.63,3.41
2700,6,1,0.0,0.0,0.0,6800,-49.65,0.63,3.90
2702,15,1,0.0,0.0,0.0,5500,80.18,1.57,4.56
2702,15,1,0.0,0.0,0.0,6100,80.18,1.57,3.76
2703,2,1,0.0,0.0,0.0,26800,-18.61,0.21,2.01
2703,2,1,0.0,0.0,0.0,25700,-18.61,0.21,2.20
2704,36,1,50.84,0.00,0.05,2200,45.00,3.77,1.55
2704,36,1,0.0,0.0,0.0,17200,-5.84,3.77,2.11
2704,36,1,0.0,0.0,0.0,17900,-5.84,3.77,2.17
2705,53,1,0.0,0.0,0.0,7600,103.98,5.55,4.18
2705,53,1,0.0,0.0,0.0,8700,103.98,5.55,3.14
2706,57,1,0.0,0.0,0.0,5100,38.32,5.97,4.13
2706,57,1,0.0,0.0,0.0,5600,38.32,5.97,3.75
2707,27,1,0.0,0.0,0.0,4700,-136.72,2.83,1.17
2707,27,1,0.0,0.0,0.0,4100,-136.72,2.83,2.53
2708,44,1,0.0,0.0,0.0,4300,-18.04,4.61,4.18
2708,44,1,0.0,0.0,0.0,4200,-18.04,4.61,4.36
2709,49,1,0.0,0.0,0.0,13000,148.17,5.13,2.50
2709,49,1,0.0,0.0,0.0,15100,148.17,5.13,1.02
2710,37,1,0.0,0.0,0.0,3300,142.03,3.87,5.28
2710,37,1,0.0,0.0,0.0,4000,142.03,3.87,3.86
2711,50,1,0.0,0.0,0.0,29200,-51.51,5.24,2.08
2711,50,1,0.0,0.0,0.0,26500,-51.51,5.24,2.59
2712,47,1,0.0,0.0,0.0,13300,73.71,4.92,3.01
2712,47,1,0.0,0.0,0.0,14300,73.71,4.92,2.28
2713,39,1,0.0,0.0,0.0,11600,26.31,4.08,2.88
2713,39,1,0.0,0.0,0.0,11400,26.31,4.08,2.62
2715,21,1,0.0,0.0,0.0,4600,-47.78,2.20,4.17
2715,21,1,0.0,0.0,0.0,4300,-47.78,2.20,4.64
2716,38,1,0.0,0.0,0.0,8300,68.27,3.98,2.53
2716,38,1,0.0,0.0,0.0,8700,68.27,3.98,1.85
2718,51,1,0.0,0.0,0.0,13400,85.40,5.34,3.03
2718,51,1,0.0,0.0,0.0,15300,85.40,5.34,2.18
2720,51,1,34.92,0.00,0.65,3000,-105.00,5.34,1.37
2720,51,1,0.0,0.0,0.0,15900,-70.08,5.34,1.67
2720,51,1,0.0,0.0,0.0,14200,-70.08,5.34,2.37
2721,47,1,157.70,0.00,0.84,6000,75.00,4.92,1.14
2721,47,1,0.0,0.0,0.0,10200,-82.70,4.92,1.44
2721,47,1,0.0,0.0,0.0,9200,-82.70,4.92,2.27
2722,48,1,0.0,0.0,0.0,15500,112.49,5.03,3.08
2722,48,1,0.0,0.0,0.0,17200,112.49,5.03,1.96
2723,21,1,0.0,0.0,0.0,9400,-32.97,2.20,2.23
2723,21,1,0.0,0.0,0.0,9100,-32.97,2.20,2.56
2724,54,1,59.17,0.00,0.76,5500,-15.00,5.65,1.13
2724,54,1,0.0,0.0,0.0,11100,-74.17,5.65,1.48
2724,54,1,0.0,0.0,0.0,10000,-74.17,5.65,2.22
2726,55,1,0.0,0.0,0.0,1900,78.01,5.76,7.20
2726,55,1,0.0,0.0,0.0,2000,78.01,5.76,6.42
2727,34,1,0.0,0.0,0.0,4900,-57.09,3.56,4.05
2727,34,1,0.0,0.0,0.0,4500,-57.09,3.56,4.62
2730,11,1,85.28,0.00,0.23,1900,-105.00,1.15,1.38
2730,11,1,0.0,0.0,0.0,19100,-19.72,1.15,2.01
2730,11,1,0.0,0.0,0.0,18600,-19.72,1.15,2.21
2731,57,1,0.0,0.0,0.0,6500,-104.16,5.97,1.53
2731,57,1,0.0,0.0,0.0,5600,-104.16,5.97,2.57
2732,30,1,0.0,0.0,0.0,22600,0.51,3.14,2.34
2732,30,1,0.0,0.0,0.0,22500,0.51,3.14,2.33
2734,30,1,0.0,0.0,0.0,20800,41.89,3.14,2.53
2734,30,1,0.0,0.0,0.0,21900,41.89,3.14,2.11
2735,19,1,0.0,0.0,0.0,19500,97.39,1.99,2.72
2735,19,1,0.0,0.0,0.0,21800,97.39,1.99,1.74
2737,36,1,47.99,0.00,0.12,600,45.00,3.77,1.41
2737,36,1,0.0,0.0,0.0,18500,-2.99,3.77,1.95
2737,36,1,0.0,0.0,0.0,18300,-2.99,3.77,1.98
2739,45,1,0.0,0.0,0.0,5500,64.56,4.71,4.07
2739,45,1,0.0,0.0,0.0,5700,64.56,4.71,3.42
2740,18,1,0.0,0.0,0.0,14400,20.44,1.88,2.75
2740,18,1,0.0,0.0,0.0,15300,20.44,1.88,2.55
2742,56,1,22.57,0.00,0.70,0,45.00,5.86,1.54
2742,56,1,0.0,0.0,0.0,19100,67.57,5.86,2.56
2742,56,1,0.0,0.0,0.0,21100,67.57,5.86,1.89
2745,15,1,0.0,0.0,0.0,10500,-126.95,1.57,1.67
2745,15,1,0.0,0.0,0.0,8800,-126.95,1.57,2.94
2746,18,1,0.0,0.0,0.0,7400,-86.04,1.88,3.32
2746,18,1,0.0,0.0,0.0,6400,-86.04,1.88,4.18
2747,2,1,0.0,0.0,0.0,26800,-24.23,0.21,2.26
2747,2,1,0.0,0.0,0.0,25400,-24.23,0.21,2.50
2748,35,1,63.30,0.00,0.98,700,15.00,3.67,1.63
2748,35,1,0.0,0.0,0.0,23000,78.30,3.67,2.53
2748,35,1,0.0,0.0,0.0,24900,78.30,3.67,1.74
2749,28,1,83.20,0.00,0.37,5600,105.00,2.93,1.34
2749,28,1,0.0,0.0,0.0,11100,21.80,2.93,2.00
2749,28,1,0.0,0.0,0.0,11400,21.80,2.93,1.78
2750,17,1,52.96,0.00,0.20,3300,75.00,1.78,1.29
2750,17,1,0.0,0.0,0.0,14700,22.04,1.78,2.12
2750,17,1,0.0,0.0,0.0,14900,22.04,1.78,1.90
2751,32,1,48.10,0.00,0.99,3800,-75.00,3.35,1.51
2751,32,1,0.0,0.0,0.0,15300,-123.10,3.35,1.36
2751,32,1,0.0,0.0,0.0,13100,-123.10,3.35,2.59
2753,44,1,73.04,0.00,0.65,3500,-15.00,4.61,1.53
2753,44,1,0.0,0.0,0.0,16200,-88.04,4.61,1.56
2753,44,1,0.0,0.0,0.0,14600,-88.04,4.61,2.44
2754,32,1,0.0,0.0,0.0,13500,-68.87,3.35,2.48
2754,32,1,0.0,0.0,0.0,11900,-68.87,3.35,3.17
2758,54,1,0.0,0.0,0.0,20700,-93.97,5.65,1.99
2758,54,1,0.0,0.0,0.0,18400,-93.97,5.65,2.93
2759,38,1,0.0,0.0,0.0,9600,-45.64,3.98,3.02
2759,38,1,0.0,0.0,0.0,9300,-45.64,3.98,3.47
2760,19,1,0.0,0.0,0.0,22500,40.10,1.99,2.65
2760,19,1,0.0,0.0,0.0,23800,40.10,1.99,2.25
2761,40,1,0.0,0.0,0.0,13300,27.55,4.19,2.69
2761,40,1,0.0,0.0,0.0,14200,27.55,4.19,2.41
2762,20,1,0.0,0.0,0.0,13900,133.41,2.09,3.56
2762,20,1,0.0,0.0,0.0,16100,133.41,2.09,2.23
2763,55,1,23.24,0.00,0.28,1800,15.00,5.76,1.61
2763,55,1,0.0,0.0,0.0,19500,-8.24,5.76,1.90
2763,55,1,0.0,0.0,0.0,19100,-8.24,5.76,1.98
2764,33,1,0.0,0.0,0.0,10800,-114.16,3.46,2.35
2764,33,1,0.0,0.0,0.0,9500,-114.16,3.46,3.49
2765,26,1,0.0,0.0,0.0,15200,17.20,2.72,2.66
2765,26,1,0.0,0.0,0.0,14800,17.20,2.72,2.49
2766,10,1,206.09,0.00,0.91,2200,-135.00,1.05,1.42
2766,10,1,0.0,0.0,0.0,16600,71.09,1.05,2.28
2766,10,1,0.0,0.0,0.0,18300,71.09,1.05,1.57
2767,49,1,0.0,0.0,0.0,5200,31.50,5.13,3.92
2767,49,1,0.0,0.0,0.0,5500,31.50,5.13,3.61
2768,37,1,30.85,0.00,1.15,2500,75.00,3.87,1.29
2768,37,1,0.0,0.0,0.0,11700,105.85,3.87,2.42
2768,37,1,0.0,0.0,0.0,13000,105.85,3.87,1.36
2769,28,1,0.0,0.0,0.0,2500,-30.38,2.93,2.56
2769,28,1,0.0,0.0,0.0,2400,-30.38,2.93,2.86
2770,13,1,46.25,0.00,0.03,400,-45.00,1.36,1.35
2770,13,1,0.0,0.0,0.0,25400,1.25,1.36,2.10
2770,13,1,0.0,0.0,0.0,24300,1.25,1.36,2.09
2771,59,1,0.0,0.0,0.0,10200,43.96,6.18,3.28
2771,59,1,0.0,0.0,0.0,10900,43.96,6.18,2.84
2772,45,1,0.0,0.0,0.0,4300,-2.14,4.71,4.58
2772,45,1,0.0,0.0,0.0,4400,-2.14,4.71,4.60
2773,11,1,0.0,0.0,0.0,3200,-76.42,1.15,4.59
2773,11,1,0.0,0.0,0.0,3000,-76.42,1.15,5.35
2774,47,1,0.0,0.0,0.0,21000,82.35,4.92,2.75
2774,47,1,0.0,0.0,0.0,23100,82.35,4.92,1.93
2775,39,1,0.0,0.0,0.0,7100,79.88,4.08,3.79
2775,39,1,0.0,0.0,0.0,7700,79.88,4.08,2.99
2776,4,1,0.0,0.0,0.0,16600,74.30,0.42,2.76
2776,4,1,0.0,0.0,0.0,18300,74.30,0.42,2.02
2777,13,1,0.0,0.0,0.0,9900,-32.41,1.36,2.90
2777,13,1,0.0,0.0,0.0,9300,-32.41,1.36,3.22
2779,16,1,0.0,0.0,0.0,16700,-51.62,1.68,2.30
2779,16,1,0.0,0.0,0.0,15600,-51.62,1.68,2.82
2780,15,1,0.0,0.0,0.0,26100,-64.77,1.57,1.88
2780,15,1,0.0,0.0,0.0,23900,-64.77,1.57,2.53
2781,13,1,32.85,0.00,0.42,1100,-45.00,1.36,1.69
2781,13,1,0.0,0.0,0.0,21800,-77.85,1.36,1.64
2781,13,1,0.0,0.0,0.0,20300,-77.85,1.36,2.42
2782,54,1,0.0,0.0,0.0,29000,-59.21,5.65,1.78
2782,54,1,0.0,0.0,0.0,26900,-59.21,5.65,2.37
2784,17,1,0.0,0.0,0.0,5500,-6.04,1.78,4.27
2784,17,1,0.0,0.0,0.0,5500,-6.04,1.78,4.33
2786,45,1,0.0,0.0,0.0,21000,-120.57,4.71,1.71
2786,45,1,0.0,0.0,0.0,18400,-120.57,4.71,2.92
2787,17,1,65.76,0.00,0.10,6400,75.00,1.78,1.12
2787,17,1,0.0,0.0,0.0,9400,9.24,1.78,1.86
2787,17,1,0.0,0.0,0.0,9600,9.24,1.78,1.77
2788,20,1,258.61,0.00,1.54,4100,-135.00,2.09,1.59
2788,20,1,0.0,0.0,0.0,12700,123.61,2.09,2.61
2788,20,1,0.0,0.0,0.0,15100,123.61,2.09,1.37
2789,37,1,0.0,0.0,0.0,14300,-141.07,3.87,2.19
2789,37,1,0.0,0.0,0.0,12200,-141.07,3.87,3.60
2790,53,1,0.0,0.0,0.0,16000,-120.18,5.55,2.09
2790,53,1,0.0,0.0,0.0,13700,-120.18,5.55,3.29
2791,33,1,0.0,0.0,0.0,14100,44.53,3.46,2.79
2791,33,1,0.0,0.0,0.0,14500,44.53,3.46,2.34
2792,48,1,14.04,0.00,1.23,6500,105.00,5.03,1.14
2792,48,1,0.0,0.0,0.0,9100,119.04,5.03,2.40
2792,48,1,0.0,0.0,0.0,10800,119.04,5.03,1.20
2793,34,1,45.16,0.00,0.18,2600,-15.00,3.56,1.16
2793,34,1,45.16,0.00,0.63,1400,-15.00,3.56,1.61
2793,34,1,0.0,0.0,0.0,10300,30.16,3.56,2.13
2793,34,1,0.0,0.0,0.0,10900,30.16,3.56,1.83
2794,15,1,79.87,0.00,0.61,500,15.00,1.57,1.57
2794,15,1,0.0,0.0,0.0,25700,-64.87,1.57,1.91
2794,15,1,0.0,0.0,0.0,24000,-64.87,1.57,2.55
2795,46,1,0.0,0.0,0.0,3300,-41.28,4.82,4.64
2795,46,1,0.0,0.0,0.0,3100,-41.28,4.82,5.06
2796,54,1,0.0,0.0,0.0,20100,-10.88,5.65,2.38
2796,54,1,0.0,0.0,0.0,19700,-10.88,5.65,2.49
2797,4,1,75.79,0.00,0.83,4200,-15.00,0.42,1.49
2797,4,1,0.0,0.0,0.0,12300,60.79,0.42,2.27
2797,4,1,0.0,0.0,0.0,13000,60.79,0.42,1.66
2798,53,1,0.0,0.0,0.0,12800,132.81,5.55,3.25
2798,53,1,0.0,0.0,0.0,14400,132.81,5.55,1.92
2799,47,1,0.0,0.0,0.0,26600,-18.96,4.92,2.05
2799,47,1,0.0,0.0,0.0,25700,-18.96,4.92,2.24
2800,60,1,0.0,0.0,0.0,13700,17.82,6.28,2.85
2800,60,1,0.0,0.0,0.0,14000,17.82,6.28,2.67
2801,58,1,218.09,0.00,0.78,4700,105.00,6.07,1.40
2801,58,1,0.0,0.0,0.0,13200,-113.09,6.07,1.19
2801,58,1,0.0,0.0,0.0,11300,-113.09,6.07,2.32
2802,2,1,115.81,0.00,0.26,4700,-75.00,0.21,1.35
2802,2,1,0.0,0.0,0.0,12200,40.81,0.21,2.39
2802,2,1,0.0,0.0,0.0,13000,40.81,0.21,1.99
2803,37,1,0.0,0.0,0.0,16400,102.50,3.87,3.28
2803,37,1,0.0,0.0,0.0,18700,102.50,3.87,2.25
2804,53,1,0.0,0.0,0.0,3300,-10.68,5.55,5.70
2804,53,1,0.0,0.0,0.0,3200,-10.68,5.55,5.81
2805,5,1,0.0,0.0,0.0,13700,28.73,0.52,2.10
2805,5,1,0.0,0.0,0.0,13800,28.73,0.52,1.81
2806,23,1,54.96,0.00,0.95,2700,-45.00,2.41,1.39
2806,23,1,0.0,0.0,0.0,17300,-99.96,2.41,1.54
2806,23,1,0.0,0.0,0.0,15700,-99.96,2.41,2.54
2807,2,1,0.0,0.0,0.0,10000,-125.73,0.21,2.83
2807,2,1,0.0,0.0,0.0,8400,-125.73,0.21,4.08
2808,52,1,0.0,0.0,0.0,27600,-0.80,5.45,2.23
